week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-40;Berlin;Region Ost;03;m;30-59;89112;GKV;Chronische Herzkreislauf;1;50
2024-40;Berlin;Region Ost;03;m;30-59;89112;GKV;Chronische Leberkrankheit;1;50
2024-40;Berlin;Region Ost;03;m;30-59;89112;GKV;Diabetes T2;1;50
2024-40;Berlin;Region Ost;03;m;30-59;89112;GKV;Hypertonie;2;101
2024-40;Berlin;Region Ost;03;m;60-199;*PORT;PKV;;1;50
2024-40;Berlin;Region Ost;03;m;60-199;375;PKV;;11;553
2024-40;Berlin;Region Ost;03;m;60-199;375;PKV;Hypertonie;2;101
2024-40;Berlin;Region Ost;03;m;60-199;377;PKV;;2;101
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;;11;553
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Asthma;1;50
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;3;151
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;2;101
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Hypertonie;5;251
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;;30;1509
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Asthma;5;251
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;COPD;7;352
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;25;1257
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Chronische Leberkrankheit;8;402
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;14;704
2024-40;Berlin;Region Ost;03;m;60-199;89111;GKV;Hypertonie;50;2515
2024-40;Brandenburg;Region Ost;01;f;0-29;89112;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;f;30-59;375;PKV;;1;5
2024-40;Brandenburg;Region Ost;01;f;30-59;89112;GKV;;12;63
2024-40;Brandenburg;Region Ost;01;f;30-59;89112;GKV;Asthma;1;5
2024-40;Brandenburg;Region Ost;01;f;30-59;89112;GKV;Diabetes T2;1;5
2024-40;Brandenburg;Region Ost;01;f;30-59;89112;GKV;Hypertonie;4;21
2024-40;Brandenburg;Region Ost;01;f;60-199;375;PKV;;4;21
2024-40;Brandenburg;Region Ost;01;f;60-199;375;PKV;Hypertonie;1;5
2024-40;Brandenburg;Region Ost;01;f;60-199;377;PKV;;1;5
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;3;16
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Hypertonie;1;5
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;48;252
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Asthma;20;105
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;COPD;10;52
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Chronische Herzkreislauf;14;74
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Chronische Leberkrankheit;7;37
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Diabetes T2;27;142
2024-40;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Hypertonie;69;362
2024-40;Brandenburg;Region Ost;01;f;60-199;89112;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;m;0-29;89112;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;375;PKV;Hypertonie;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89111;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;;11;58
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Asthma;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;COPD;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Chronische Herzkreislauf;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Chronische Leberkrankheit;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Diabetes T1;1;5
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Diabetes T2;2;10
2024-40;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Hypertonie;13;68
2024-40;Brandenburg;Region Ost;01;m;30-59;89112Y;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;m;60-199;375;GKV;;1;5
2024-40;Brandenburg;Region Ost;01;m;60-199;375;PKV;;8;42
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;;3;16
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Herzkreislauf;2;10
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T2;1;5
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Hypertonie;2;10
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;;58;304
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Asthma;4;21
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;COPD;8;42
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Herzkreislauf;28;147
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Leberkrankheit;8;42
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T1;1;5
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T2;31;163
2024-40;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Hypertonie;68;357
2024-40;Brandenburg;Region Ost;03;f;0-29;375;PKV;;1;99
2024-40;Brandenburg;Region Ost;03;f;0-29;89112;GKV;;2;198
2024-40;Brandenburg;Region Ost;03;f;30-59;2;GKV;Hypertonie;1;99
2024-40;Brandenburg;Region Ost;03;f;30-59;375;GKV;;1;99
2024-40;Brandenburg;Region Ost;03;f;30-59;89112;GKV;;11;1091
2024-40;Brandenburg;Region Ost;03;f;30-59;89112;GKV;Hypertonie;6;595
2024-40;Brandenburg;Region Ost;03;f;60-199;2;PKV;;1;99
2024-40;Brandenburg;Region Ost;03;f;60-199;375;GKV;;2;198
2024-40;Brandenburg;Region Ost;03;f;60-199;375;GKV;Hypertonie;2;198
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;COPD;1;99
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Chronische Herzkreislauf;2;198
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Chronische Leberkrankheit;2;198
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Diabetes T2;3;297
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Hypertonie;5;496
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;;13;1289
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Asthma;9;892
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;COPD;3;297
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Chronische Herzkreislauf;3;297
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Chronische Leberkrankheit;6;595
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Diabetes T1;1;99
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Diabetes T2;16;1586
2024-40;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Hypertonie;43;4263
2024-40;Brandenburg;Region Ost;03;m;30-59;03003;GKV;;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;375;PKV;;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;375;PKV;Hypertonie;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;88342R;GKV;;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;89111;GKV;Hypertonie;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;;7;694
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;COPD;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Chronische Herzkreislauf;5;496
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Chronische Leberkrankheit;3;297
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Diabetes T1;1;99
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Diabetes T2;2;198
2024-40;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Hypertonie;7;694
2024-40;Brandenburg;Region Ost;03;m;60-199;375;PKV;;1;99
2024-40;Brandenburg;Region Ost;03;m;60-199;375;PKV;;1;99
2024-40;Brandenburg;Region Ost;03;m;60-199;88345B;GKV;;2;198
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;2;198
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;2;198
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;2;198
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Hypertonie;3;297
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;20;1983
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Asthma;1;99
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;COPD;10;991
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;22;2181
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Leberkrankheit;6;595
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T1;3;297
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;11;1091
2024-40;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Hypertonie;45;4461
2024-40;Brandenburg;Region Ost;03;m;60-199;89112;GKV;Chronische Leberkrankheit;3;297
2024-40;Brandenburg;Region Ost;03;m;60-199;89112;GKV;Diabetes T2;3;297
2024-40;Brandenburg;Region Ost;03;m;60-199;89112;GKV;Hypertonie;3;297
2024-40;Brandenburg;Region Ost;03;u;60-199;375;GKV;;1;99
2024-40;Brandenburg;Region Ost;03;u;60-199;375;PKV;;1;99
2024-40;Bremen;Region Nord;01;f;0-29;375;PKV;;1;35
2024-40;Bremen;Region Nord;01;f;0-29;89112;GKV;;2;70
2024-40;Bremen;Region Nord;01;f;30-59;89111;GKV;;1;35
2024-40;Bremen;Region Nord;01;f;30-59;89112;GKV;;5;174
2024-40;Bremen;Region Nord;01;f;60-199;375;PKV;;9;313
2024-40;Bremen;Region Nord;01;f;60-199;377;PKV;;2;70
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;;2;70
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;;39;1355
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;Asthma;1;35
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;COPD;2;70
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;Chronische Herzkreislauf;2;70
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;Diabetes T2;6;208
2024-40;Bremen;Region Nord;01;f;60-199;89111;GKV;Hypertonie;15;521
2024-40;Bremen;Region Nord;01;m;0-29;89112;GKV;Asthma;1;35
2024-40;Bremen;Region Nord;01;m;30-59;375;PKV;;3;104
2024-40;Bremen;Region Nord;01;m;30-59;89112;GKV;;5;174
2024-40;Bremen;Region Nord;01;m;30-59;89112;GKV;Diabetes T2;2;70
2024-40;Bremen;Region Nord;01;m;30-59;89112;GKV;Hypertonie;1;35
2024-40;Bremen;Region Nord;01;m;60-199;1;PKV;;1;35
2024-40;Bremen;Region Nord;01;m;60-199;375;PKV;;4;139
2024-40;Bremen;Region Nord;01;m;60-199;375;PKV;COPD;1;35
2024-40;Bremen;Region Nord;01;m;60-199;375;PKV;Chronische Herzkreislauf;1;35
2024-40;Bremen;Region Nord;01;m;60-199;375;PKV;Hypertonie;1;35
2024-40;Bremen;Region Nord;01;m;60-199;377;PKV;;4;139
2024-40;Bremen;Region Nord;01;m;60-199;377;PKV;Chronische Herzkreislauf;1;35
2024-40;Bremen;Region Nord;01;m;60-199;377;PKV;Diabetes T2;1;35
2024-40;Bremen;Region Nord;01;m;60-199;377;PKV;Hypertonie;5;174
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;;2;70
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;;24;834
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;Asthma;3;104
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;COPD;2;70
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;Chronische Herzkreislauf;7;243
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;Chronische Leberkrankheit;1;35
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;8;278
2024-40;Bremen;Region Nord;01;m;60-199;89111;GKV;Hypertonie;14;486
2024-40;Bremen;Region Nord;01;m;60-199;89112;GKV;;2;70
2024-40;Bremen;Region Nord;02;f;0-29;375;PKV;;1;2
2024-40;Bremen;Region Nord;02;f;0-29;89112;GKV;;1;2
2024-40;Bremen;Region Nord;02;f;30-59;375;PKV;;1;2
2024-40;Bremen;Region Nord;02;f;30-59;89112;GKV;;1;2
2024-40;Bremen;Region Nord;02;f;60-199;2;PKV;;1;2
2024-40;Bremen;Region Nord;02;f;60-199;377;PKV;;1;2
2024-40;Bremen;Region Nord;02;f;60-199;89111;GKV;;3;4
2024-40;Bremen;Region Nord;02;f;60-199;89111;GKV;;4;6
2024-40;Bremen;Region Nord;02;f;60-199;89111;GKV;Diabetes T2;1;2
2024-40;Bremen;Region Nord;02;f;60-199;89111;GKV;Hypertonie;4;6
2024-40;Bremen;Region Nord;02;m;30-59;89112;GKV;;2;3
2024-40;Bremen;Region Nord;02;m;30-59;89112;GKV;Hypertonie;1;2
2024-40;Bremen;Region Nord;02;m;60-199;375;PKV;;1;2
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;;1;2
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;;3;4
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;Chronische Herzkreislauf;2;3
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;Chronische Leberkrankheit;2;3
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;Diabetes T2;2;3
2024-40;Bremen;Region Nord;02;m;60-199;89111;GKV;Hypertonie;3;4
2024-40;Bremen;Region Nord;03;f;0-29;89112;GKV;Asthma;1;30
2024-40;Bremen;Region Nord;03;f;30-59;89112;GKV;;3;88
2024-40;Bremen;Region Nord;03;f;30-59;89112;GKV;;7;206
2024-40;Bremen;Region Nord;03;f;30-59;89112;GKV;Hypertonie;1;30
2024-40;Bremen;Region Nord;03;f;60-199;2;PKV;;3;88
2024-40;Bremen;Region Nord;03;f;60-199;375;PKV;;1;30
2024-40;Bremen;Region Nord;03;f;60-199;377;PKV;;3;88
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;;17;502
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Hypertonie;2;59
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;;31;914
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Asthma;1;30
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;30
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Chronische Leberkrankheit;2;59
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Diabetes T2;2;59
2024-40;Bremen;Region Nord;03;f;60-199;89111;GKV;Hypertonie;10;295
2024-40;Bremen;Region Nord;03;m;0-29;89112;GKV;;1;30
2024-40;Bremen;Region Nord;03;m;30-59;89112;GKV;;2;59
2024-40;Bremen;Region Nord;03;m;30-59;89112;GKV;;8;236
2024-40;Bremen;Region Nord;03;m;30-59;89112;GKV;Asthma;1;30
2024-40;Bremen;Region Nord;03;m;30-59;89112;GKV;Chronische Leberkrankheit;1;30
2024-40;Bremen;Region Nord;03;m;30-59;89112;GKV;Hypertonie;1;30
2024-40;Bremen;Region Nord;03;m;60-199;2;PKV;;1;30
2024-40;Bremen;Region Nord;03;m;60-199;375;PKV;;2;59
2024-40;Bremen;Region Nord;03;m;60-199;377;PKV;;2;59
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;;11;324
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Chronische Herzkreislauf;1;30
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Hypertonie;2;59
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;;20;590
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Asthma;2;59
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;COPD;2;59
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Chronische Herzkreislauf;7;206
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Chronische Leberkrankheit;1;30
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Diabetes T2;3;88
2024-40;Bremen;Region Nord;03;m;60-199;89111;GKV;Hypertonie;12;354
2024-40;Bremen;Region Nord;03;m;60-199;89112Y;GKV;;1;30
2024-40;Hamburg;Region Nord;01;f;0-29;89111;GKV;;1;28
2024-40;Hamburg;Region Nord;01;f;0-29;89112;GKV;;3;83
2024-40;Hamburg;Region Nord;01;f;30-59;89111;GKV;;1;28
2024-40;Hamburg;Region Nord;01;f;30-59;89112;GKV;;3;83
2024-40;Hamburg;Region Nord;01;f;30-59;89112;GKV;Hypertonie;1;28
2024-40;Hamburg;Region Nord;01;f;30-59;89112;GKV;;15;414
2024-40;Hamburg;Region Nord;01;f;30-59;89112;GKV;COPD;1;28
2024-40;Hamburg;Region Nord;01;f;30-59;89112;GKV;Hypertonie;3;83
2024-40;Hamburg;Region Nord;01;f;60-199;2;PKV;;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;2;PKV;;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;375;PKV;;2;55
2024-40;Hamburg;Region Nord;01;f;60-199;375;PKV;;2;55
2024-40;Hamburg;Region Nord;01;f;60-199;377;PKV;;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;377;PKV;;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;7;PKV;;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;;15;414
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Asthma;2;55
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Chronische Herzkreislauf;3;83
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Diabetes T1;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Diabetes T2;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Hypertonie;7;193
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;;43;1187
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;28
2024-40;Hamburg;Region Nord;01;f;60-199;89111;GKV;Hypertonie;7;193
2024-40;Hamburg;Region Nord;01;f;60-199;89112;GKV;;1;28
2024-40;Hamburg;Region Nord;01;m;0-29;89111;GKV;;2;55
2024-40;Hamburg;Region Nord;01;m;0-29;89112;GKV;;1;28
2024-40;Hamburg;Region Nord;01;m;0-29;89112;GKV;;3;83
2024-40;Hamburg;Region Nord;01;m;30-59;89111;GKV;Diabetes T2;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89111;GKV;Hypertonie;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;;4;110
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Asthma;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Chronische Leberkrankheit;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Diabetes T2;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;;13;359
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Asthma;1;28
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Diabetes T2;2;55
2024-40;Hamburg;Region Nord;01;m;30-59;89112;GKV;Hypertonie;2;55
2024-40;Hamburg;Region Nord;01;m;60-199;1;PKV;;2;55
2024-40;Hamburg;Region Nord;01;m;60-199;2;PKV;;1;28
2024-40;Hamburg;Region Nord;01;m;60-199;2;PKV;;1;28
2024-40;Hamburg;Region Nord;01;m;60-199;375;PKV;;3;83
2024-40;Hamburg;Region Nord;01;m;60-199;375;PKV;;1;28
2024-40;Hamburg;Region Nord;01;m;60-199;377;PKV;;4;110
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;;12;331
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Chronische Herzkreislauf;4;110
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Chronische Leberkrankheit;3;83
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Diabetes T1;1;28
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;2;55
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Hypertonie;11;304
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;;35;966
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Asthma;2;55
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;COPD;5;138
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Chronische Herzkreislauf;5;138
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Chronische Leberkrankheit;2;55
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;6;166
2024-40;Hamburg;Region Nord;01;m;60-199;89111;GKV;Hypertonie;14;386
2024-40;Hamburg;Region Nord;01;m;60-199;89112;GKV;Chronische Herzkreislauf;1;28
2024-40;Hamburg;Region Nord;01;m;60-199;89112;GKV;Hypertonie;1;28
2024-40;Hamburg;Region Nord;03;f;0-29;89112;GKV;;1;44
2024-40;Hamburg;Region Nord;03;f;0-29;89112;GKV;;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;375;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;5;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;89112;GKV;;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;89112;GKV;Hypertonie;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;89112;GKV;;6;263
2024-40;Hamburg;Region Nord;03;f;30-59;89112;GKV;Asthma;1;44
2024-40;Hamburg;Region Nord;03;f;30-59;89112Y;GKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;1;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;375;PKV;;6;263
2024-40;Hamburg;Region Nord;03;f;60-199;375;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;377;PKV;;3;131
2024-40;Hamburg;Region Nord;03;f;60-199;377;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;5;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;7;PKV;;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;;13;569
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;Chronische Leberkrankheit;1;44
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;Hypertonie;2;88
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;;22;963
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;Chronische Herzkreislauf;2;88
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;Diabetes T2;2;88
2024-40;Hamburg;Region Nord;03;f;60-199;89111;GKV;Hypertonie;7;306
2024-40;Hamburg;Region Nord;03;m;0-29;89112;GKV;;1;44
2024-40;Hamburg;Region Nord;03;m;30-59;375;PKV;;1;44
2024-40;Hamburg;Region Nord;03;m;30-59;89111;GKV;;1;44
2024-40;Hamburg;Region Nord;03;m;30-59;89112;GKV;;4;175
2024-40;Hamburg;Region Nord;03;m;30-59;89112;GKV;Asthma;1;44
2024-40;Hamburg;Region Nord;03;m;30-59;89112;GKV;Hypertonie;2;88
2024-40;Hamburg;Region Nord;03;m;60-199;2;PKV;;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;375;PKV;;9;394
2024-40;Hamburg;Region Nord;03;m;60-199;377;PKV;;2;88
2024-40;Hamburg;Region Nord;03;m;60-199;377;PKV;;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;5;PKV;;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;;7;306
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;COPD;2;88
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Diabetes T1;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Diabetes T2;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Hypertonie;3;131
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;;15;656
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Asthma;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;COPD;2;88
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Chronische Herzkreislauf;3;131
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Chronische Leberkrankheit;1;44
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Diabetes T2;2;88
2024-40;Hamburg;Region Nord;03;m;60-199;89111;GKV;Hypertonie;4;175
2024-40;Hamburg;Region Nord;03;m;60-199;89112;GKV;;1;44
2024-40;Hessen;Region West;01;f;0-29;89112;GKV;;5;190
2024-40;Hessen;Region West;01;f;0-29;89112;GKV;;7;266
2024-40;Hessen;Region West;01;f;0-29;89112;GKV;Asthma;1;38
2024-40;Hessen;Region West;01;f;0-29;89112;GKV;Diabetes T1;1;38
2024-40;Hessen;Region West;01;f;30-59;375;GKV;;1;38
2024-40;Hessen;Region West;01;f;30-59;375;PKV;;3;114
2024-40;Hessen;Region West;01;f;30-59;89111;GKV;Asthma;1;38
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;;15;570
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Asthma;2;76
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Hypertonie;1;38
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;;35;1330
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Asthma;8;304
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Chronische Leberkrankheit;2;76
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Diabetes T2;4;152
2024-40;Hessen;Region West;01;f;30-59;89112;GKV;Hypertonie;8;304
2024-40;Hessen;Region West;01;f;30-59;89112Y;GKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;1;PKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;2;PKV;;7;266
2024-40;Hessen;Region West;01;f;60-199;375;GKV;;7;266
2024-40;Hessen;Region West;01;f;60-199;375;PKV;;12;456
2024-40;Hessen;Region West;01;f;60-199;375;PKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;375;PKV;;3;114
2024-40;Hessen;Region West;01;f;60-199;375;PKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;377;PKV;;2;76
2024-40;Hessen;Region West;01;f;60-199;5;PKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;5;PKV;;1;38
2024-40;Hessen;Region West;01;f;60-199;89111;GKV;;34;1292
2024-40;Hessen;Region West;01;f;60-199;89111;GKV;Asthma;3;114
