week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;absolute;extrapolated
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;0-29;89112;GKV;3;130
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;0-29;89112;GKV;4;173
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;375;PKV;1;43
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;7;PKV;1;43
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;89112;GKV;13;561
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;30-59;89112;GKV;24;1036
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;3;PKV;1;43
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;375;PKV;6;259
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;375;PKV;1;43
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;377;PKV;2;86
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;89111;GKV;52;2245
2024-42;Mecklenburg-Vorpommern;Region Ost;01;m;60-199;89111;GKV;156;6734
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;0-29;89112;GKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;0-29;89112;GKV;2;114
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;30-59;89111;GKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;30-59;89112;GKV;2;114
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;30-59;89112;GKV;16;916
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;1;PKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;3;PKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;375;PKV;4;229
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;89111;GKV;32;1832
2024-42;Mecklenburg-Vorpommern;Region Ost;03;f;60-199;89111;GKV;137;7843
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;0-29;89112;GKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;0-29;89112;GKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;30-59;375;PKV;2;114
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;30-59;89111;GKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;30-59;89112;GKV;3;172
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;30-59;89112;GKV;10;572
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;2;PKV;2;114
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;250;PKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;3561;PKV;1;57
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;375;PKV;9;515
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;375;PKV;2;114
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89111;GKV;21;1202
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89111;GKV;121;6927
2024-42;Mecklenburg-Vorpommern;Region Ost;03;m;60-199;89112;GKV;1;57
2024-42;Niedersachsen;Region Nord;01;f;0-29;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;0-29;89112;GKV;8;309
2024-42;Niedersachsen;Region Nord;01;f;0-29;89112;GKV;20;771
2024-42;Niedersachsen;Region Nord;01;f;30-59;0120;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;1;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;2;PKV;4;154
2024-42;Niedersachsen;Region Nord;01;f;30-59;375;PKV;5;193
2024-42;Niedersachsen;Region Nord;01;f;30-59;375;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;f;30-59;375;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;89111;GKV;2;77
2024-42;Niedersachsen;Region Nord;01;f;30-59;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;89112;GKV;36;1389
2024-42;Niedersachsen;Region Nord;01;f;30-59;89112;GKV;137;5285
2024-42;Niedersachsen;Region Nord;01;f;30-59;89112Y;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;30-59;89112Y;GKV;3;116
2024-42;Niedersachsen;Region Nord;01;f;60-199;1;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;2;PKV;7;270
2024-42;Niedersachsen;Region Nord;01;f;60-199;250;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;3530;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;375;PKV;34;1312
2024-42;Niedersachsen;Region Nord;01;f;60-199;375;PKV;3;116
2024-42;Niedersachsen;Region Nord;01;f;60-199;377;PKV;5;193
2024-42;Niedersachsen;Region Nord;01;f;60-199;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;5;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;f;60-199;5;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;857;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;249;9605
2024-42;Niedersachsen;Region Nord;01;f;60-199;89111;GKV;967;37302
2024-42;Niedersachsen;Region Nord;01;f;60-199;89112;GKV;4;154
2024-42;Niedersachsen;Region Nord;01;m;0-29;377;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;0-29;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;0-29;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;4;154
2024-42;Niedersachsen;Region Nord;01;m;0-29;89112;GKV;16;617
2024-42;Niedersachsen;Region Nord;01;m;30-59;1;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;2;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;30-59;3;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;34;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;375;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;375;PKV;9;347
2024-42;Niedersachsen;Region Nord;01;m;30-59;375;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;375;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;30-59;375;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;377;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;30-59;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;5;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;30-59;89112;GKV;29;1119
2024-42;Niedersachsen;Region Nord;01;m;30-59;89112;GKV;111;4282
2024-42;Niedersachsen;Region Nord;01;m;60-199;0120B;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;60-199;1;PKV;7;270
2024-42;Niedersachsen;Region Nord;01;m;60-199;1;PKV;3;116
2024-42;Niedersachsen;Region Nord;01;m;60-199;2;PKV;4;154
2024-42;Niedersachsen;Region Nord;01;m;60-199;29016;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;3561;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;3561;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;3563H1;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;375;PKV;61;2353
2024-42;Niedersachsen;Region Nord;01;m;60-199;375;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;60-199;375;PKV;3;116
2024-42;Niedersachsen;Region Nord;01;m;60-199;377;PKV;7;270
2024-42;Niedersachsen;Region Nord;01;m;60-199;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;377;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;378;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;5;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;60-199;5;PKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;60-199;70;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;168;6481
2024-42;Niedersachsen;Region Nord;01;m;60-199;89111;GKV;818;31554
2024-42;Niedersachsen;Region Nord;01;m;60-199;89111;PKV;1;39
2024-42;Niedersachsen;Region Nord;01;m;60-199;89112;GKV;2;77
2024-42;Niedersachsen;Region Nord;01;m;60-199;89112;GKV;1;39
2024-42;Niedersachsen;Region Nord;01;u;60-199;89111;GKV;1;39
2024-42;Niedersachsen;Region Nord;02;f;0-29;89112;GKV;2;46
2024-42;Niedersachsen;Region Nord;02;f;30-59;89112;GKV;3;69
2024-42;Niedersachsen;Region Nord;02;f;30-59;89112Y;GKV;5;115
2024-42;Niedersachsen;Region Nord;02;f;60-199;89111;GKV;35;805
2024-42;Niedersachsen;Region Nord;02;f;60-199;89111;GKV;7;161
2024-42;Niedersachsen;Region Nord;02;m;0-29;89112;GKV;2;46
2024-42;Niedersachsen;Region Nord;02;m;30-59;89112;GKV;1;23
2024-42;Niedersachsen;Region Nord;02;m;30-59;89112Y;GKV;3;69
2024-42;Niedersachsen;Region Nord;02;m;60-199;89111;GKV;28;644
2024-42;Niedersachsen;Region Nord;03;f;0-29;1;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;0-29;651;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;0-29;89112;GKV;3;122
2024-42;Niedersachsen;Region Nord;03;f;0-29;89112;GKV;5;202
2024-42;Niedersachsen;Region Nord;03;f;30-59;2;PKV;2;81
2024-42;Niedersachsen;Region Nord;03;f;30-59;2;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;30-59;2;PKV;2;81
2024-42;Niedersachsen;Region Nord;03;f;30-59;250;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;30-59;375;PKV;6;243
2024-42;Niedersachsen;Region Nord;03;f;30-59;375;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;30-59;4234;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;30-59;89111;GKV;2;81
2024-42;Niedersachsen;Region Nord;03;f;30-59;89112;GKV;27;1094
2024-42;Niedersachsen;Region Nord;03;f;30-59;89112;GKV;116;4698
2024-42;Niedersachsen;Region Nord;03;f;60-199;1;PKV;6;243
2024-42;Niedersachsen;Region Nord;03;f;60-199;2;PKV;13;526
2024-42;Niedersachsen;Region Nord;03;f;60-199;2;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;2;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;3;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;3558;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;3558;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;375;PKV;26;1053
2024-42;Niedersachsen;Region Nord;03;f;60-199;375;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;375;PKV;10;405
2024-42;Niedersachsen;Region Nord;03;f;60-199;377;PKV;6;243
2024-42;Niedersachsen;Region Nord;03;f;60-199;377;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;5;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;7;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;130;5265
2024-42;Niedersachsen;Region Nord;03;f;60-199;89111;GKV;551;22316
2024-42;Niedersachsen;Region Nord;03;f;60-199;89112;GKV;1;40
2024-42;Niedersachsen;Region Nord;03;f;60-199;89112;GKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;0-29;89112;GKV;4;162
2024-42;Niedersachsen;Region Nord;03;m;0-29;89112;GKV;5;202
2024-42;Niedersachsen;Region Nord;03;m;30-59;1;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;30-59;2;PKV;2;81
2024-42;Niedersachsen;Region Nord;03;m;30-59;375;PKV;5;202
2024-42;Niedersachsen;Region Nord;03;m;30-59;375;PKV;2;81
2024-42;Niedersachsen;Region Nord;03;m;30-59;375;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;30-59;89111;GKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;17;688
2024-42;Niedersachsen;Region Nord;03;m;30-59;89112;GKV;72;2916
2024-42;Niedersachsen;Region Nord;03;m;60-199;1;PKV;9;364
2024-42;Niedersachsen;Region Nord;03;m;60-199;2;PKV;17;688
2024-42;Niedersachsen;Region Nord;03;m;60-199;2;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;60-199;3563H1;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;60-199;3563H1;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;60-199;375;PKV;44;1782
2024-42;Niedersachsen;Region Nord;03;m;60-199;375;PKV;6;243
2024-42;Niedersachsen;Region Nord;03;m;60-199;375;PKV;7;284
2024-42;Niedersachsen;Region Nord;03;m;60-199;377;PKV;10;405
2024-42;Niedersachsen;Region Nord;03;m;60-199;607;PKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;119;4820
2024-42;Niedersachsen;Region Nord;03;m;60-199;89111;GKV;478;19359
2024-42;Niedersachsen;Region Nord;03;m;60-199;89112;GKV;1;40
2024-42;Niedersachsen;Region Nord;03;m;60-199;89112;GKV;5;202
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;375;PKV;3;98
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;377;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89111;GKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112;GKV;3;98
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112;GKV;45;1466
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112T;GKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112Y;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;0-29;89112Y;GKV;3;98
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;03040;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;2;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;250;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;3501;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;3607;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;375;GKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;375;PKV;25;814
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;375;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;375;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;377;PKV;4;130
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;88192;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89111;GKV;10;326
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89111;GKV;23;749
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;73;2378
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112;GKV;399;12998
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112T;GKV;4;130
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112Y;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;30-59;89112Y;GKV;11;358
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;1;PKV;10;326
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;1;PKV;4;130
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;2;PKV;7;228
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;2;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;29;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;34;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;375;PKV;93;3030
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;375;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;375;PKV;10;326
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;376;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;377;PKV;23;749
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;417;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;420;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;5;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;5;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;5;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;7;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;355;11565
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;89111;GKV;1850;60268
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;24;782
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;89112;GKV;18;586
2024-42;Nordrhein-Westfalen;Region West;01;f;60-199;sk;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;375;PKV;6;195
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;89112;GKV;6;195
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;89112;GKV;30;977
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;0-29;89112Y;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;03220;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;2;PKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;375;GKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;375;PKV;19;619
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;375;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;377;PKV;3;98
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;5;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89111;GKV;8;261
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89111;GKV;21;684
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;50;1629
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112;GKV;310;10099
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112T;GKV;2;65
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112T;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112Y;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89112Y;GKV;6;195
2024-42;Nordrhein-Westfalen;Region West;01;m;30-59;89704;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;16;521
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;5;163
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;2;PKV;14;456
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;2;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;250;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;3584H1;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;375;GKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;110;3584
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;4;130
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;7;228
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;375;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;29;945
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;377;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;4020;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;5;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;5;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;654;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;7;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;7;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;70;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;831;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;290;9447
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;89111;GKV;1352;44045
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;24;782
2024-42;Nordrhein-Westfalen;Region West;01;m;60-199;89112;GKV;18;586
2024-42;Nordrhein-Westfalen;Region West;01;u;60-199;375;PKV;1;33
2024-42;Nordrhein-Westfalen;Region West;02;f;0-29;89112;GKV;4;221
2024-42;Nordrhein-Westfalen;Region West;02;f;30-59;89111;GKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;f;30-59;89112;GKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;f;30-59;89112;GKV;11;608
2024-42;Nordrhein-Westfalen;Region West;02;f;60-199;375;PKV;5;276
2024-42;Nordrhein-Westfalen;Region West;02;f;60-199;377;PKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;3;166
2024-42;Nordrhein-Westfalen;Region West;02;f;60-199;89111;GKV;55;3039
2024-42;Nordrhein-Westfalen;Region West;02;f;60-199;89112;GKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;m;0-29;89112;GKV;3;166
2024-42;Nordrhein-Westfalen;Region West;02;m;30-59;375;PKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;m;30-59;89111;GKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;m;30-59;89111;GKV;2;110
2024-42;Nordrhein-Westfalen;Region West;02;m;30-59;89112;GKV;11;608
2024-42;Nordrhein-Westfalen;Region West;02;m;60-199;375;PKV;9;497
2024-42;Nordrhein-Westfalen;Region West;02;m;60-199;377;PKV;2;110
2024-42;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;1;55
2024-42;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;44;2431
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;375;PKV;3;115
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;377;PKV;2;76
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;89111;GKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;12;458
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;46;1758
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;89112T;GKV;2;76
2024-42;Nordrhein-Westfalen;Region West;03;f;0-29;89112Y;GKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;2;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;2;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;2;PKV;2;76
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;2;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;3;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;3;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;3564H1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;3565H1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;33;1261
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;377;PKV;2;76
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;602;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;10;382
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;26;993
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;100;3821
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;360;13755
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112T;GKV;6;229
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112T;GKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;30-59;89112Y;GKV;13;497
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;0FAX;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;14;535
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;23;879
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;3;115
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;275;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;3;PKV;1;38
2024-42;Nordrhein-Westfalen;Region West;03;f;60-199;3530;PKV;1;38
