,Region,Altersgruppe,Inzidenz,Jahr,Woche,risk_groups,Fallzahl,Inzidenz_cumsum,Time,cumsum
15525,Sachsen-Anhalt,0-29,0.30028,2025,4,COPD,4377,2.29938,2025-01-20,0.5896699999999999
15573,Sachsen-Anhalt,0-29,0.30610000000000004,2025,5,COPD,4462,2.60548,2025-01-27,0.89577
15621,Sachsen-Anhalt,0-29,0.33264,2025,6,COPD,4849,2.93812,2025-02-03,1.0
15669,Sachsen-Anhalt,0-29,0.40753,2025,7,COPD,5941,3.34565,2025-02-10,1.0
15717,Sachsen-Anhalt,0-29,0.5529400000000001,2025,8,COPD,8061,3.89859,2025-02-17,1.0
15765,Sachsen-Anhalt,0-29,0.45624,2025,9,COPD,6651,4.35483,2025-02-24,1.0
2668,Sachsen-Anhalt,0-29,0.03744,2024,1,Chronische Herzkreislauf,782,0.03744,2024-01-01,0.03744
2716,Sachsen-Anhalt,0-29,0.0618,2024,2,Chronische Herzkreislauf,1292,0.09924,2024-01-08,0.09924
2764,Sachsen-Anhalt,0-29,0.16032,2024,3,Chronische Herzkreislauf,3351,0.25956,2024-01-15,0.25956
2812,Sachsen-Anhalt,0-29,0.30864,2024,4,Chronische Herzkreislauf,6452,0.5682,2024-01-22,0.5682
2860,Sachsen-Anhalt,0-29,0.33191,2024,5,Chronische Herzkreislauf,6938,0.90011,2024-01-29,0.90011
2908,Sachsen-Anhalt,0-29,0.22976,2024,6,Chronische Herzkreislauf,4803,1.12987,2024-02-05,1.0
2956,Sachsen-Anhalt,0-29,0.15596,2024,7,Chronische Herzkreislauf,3260,1.28583,2024-02-12,1.0
3004,Sachsen-Anhalt,0-29,0.12033,2024,8,Chronische Herzkreislauf,2515,1.40616,2024-02-19,1.0
3052,Sachsen-Anhalt,0-29,0.07162,2024,9,Chronische Herzkreislauf,1497,1.47778,2024-02-26,1.0
3100,Sachsen-Anhalt,0-29,0.03708,2024,10,Chronische Herzkreislauf,775,1.51486,2024-03-04,1.0
3148,Sachsen-Anhalt,0-29,0.03635,2024,11,Chronische Herzkreislauf,760,1.55121,2024-03-11,1.0
3196,Sachsen-Anhalt,0-29,0.06289,2024,12,Chronische Herzkreislauf,1314,1.6141,2024-03-18,1.0
3244,Sachsen-Anhalt,0-29,0.02218,2024,13,Chronische Herzkreislauf,463,1.63628,2024-03-25,1.0
3292,Sachsen-Anhalt,0-29,0.01672,2024,14,Chronische Herzkreislauf,349,1.653,2024-04-01,1.0
3337,Sachsen-Anhalt,0-29,0.01854,2024,15,Chronische Herzkreislauf,387,1.67154,2024-04-08,1.0
3385,Sachsen-Anhalt,0-29,0.01927,2024,16,Chronische Herzkreislauf,402,1.69081,2024-04-15,1.0
3430,Sachsen-Anhalt,0-29,0.01163,2024,17,Chronische Herzkreislauf,243,1.70244,2024-04-22,1.0
3477,Sachsen-Anhalt,0-29,0.00727,2024,18,Chronische Herzkreislauf,152,1.70971,2024-04-29,1.0
3524,Sachsen-Anhalt,0-29,0.00727,2024,19,Chronische Herzkreislauf,152,1.71698,2024-05-06,0.00727
3571,Sachsen-Anhalt,0-29,0.01018,2024,20,Chronische Herzkreislauf,212,1.72716,2024-05-13,0.01745
3615,Sachsen-Anhalt,0-29,0.00109,2024,21,Chronische Herzkreislauf,22,1.72825,2024-05-20,0.01854
3653,Sachsen-Anhalt,0-29,0.00254,2024,22,Chronische Herzkreislauf,53,1.73079,2024-05-27,0.02108
3726,Sachsen-Anhalt,0-29,0.00109,2024,24,Chronische Herzkreislauf,22,1.73188,2024-06-10,0.022170000000000002
3838,Sachsen-Anhalt,0-29,0.00073,2024,27,Chronische Herzkreislauf,15,1.73261,2024-07-01,0.0229
3871,Sachsen-Anhalt,0-29,0.00073,2024,28,Chronische Herzkreislauf,15,1.73334,2024-07-08,0.02363
3905,Sachsen-Anhalt,0-29,0.00036,2024,29,Chronische Herzkreislauf,7,1.7337,2024-07-15,0.02399
3942,Sachsen-Anhalt,0-29,0.00036,2024,30,Chronische Herzkreislauf,7,1.73406,2024-07-22,0.02435
3971,Sachsen-Anhalt,0-29,0.00073,2024,31,Chronische Herzkreislauf,15,1.73479,2024-07-29,0.02508
4000,Sachsen-Anhalt,0-29,0.00073,2024,32,Chronische Herzkreislauf,15,1.73552,2024-08-05,0.02581
4039,Sachsen-Anhalt,0-29,0.00036,2024,33,Chronische Herzkreislauf,7,1.73588,2024-08-12,0.026170000000000002
4142,Sachsen-Anhalt,0-29,0.00073,2024,36,Chronische Herzkreislauf,15,1.73661,2024-09-02,0.0269
4175,Sachsen-Anhalt,0-29,0.00073,2024,37,Chronische Herzkreislauf,15,1.73734,2024-09-09,0.027630000000000002
4210,Sachsen-Anhalt,0-29,0.00073,2024,38,Chronische Herzkreislauf,15,1.73807,2024-09-16,0.02836
4248,Sachsen-Anhalt,0-29,0.00073,2024,39,Chronische Herzkreislauf,15,1.7388,2024-09-23,0.02909
4327,Sachsen-Anhalt,0-29,0.00109,2024,41,Chronische Herzkreislauf,22,1.73989,2024-10-07,0.030180000000000002
4367,Sachsen-Anhalt,0-29,0.00218,2024,42,Chronische Herzkreislauf,45,1.74207,2024-10-14,0.03236
4410,Sachsen-Anhalt,0-29,0.00109,2024,43,Chronische Herzkreislauf,22,1.74316,2024-10-21,0.03345
4451,Sachsen-Anhalt,0-29,0.00073,2024,44,Chronische Herzkreislauf,15,1.74389,2024-10-28,0.03418
4493,Sachsen-Anhalt,0-29,0.00291,2024,45,Chronische Herzkreislauf,60,1.7468,2024-11-04,0.03709
4535,Sachsen-Anhalt,0-29,0.00109,2024,46,Chronische Herzkreislauf,22,1.74789,2024-11-11,0.03818
4580,Sachsen-Anhalt,0-29,0.00582,2024,47,Chronische Herzkreislauf,121,1.75371,2024-11-18,0.044
4627,Sachsen-Anhalt,0-29,0.00545,2024,48,Chronische Herzkreislauf,114,1.75916,2024-11-25,0.04945
4675,Sachsen-Anhalt,0-29,0.00545,2024,49,Chronische Herzkreislauf,114,1.76461,2024-12-02,0.0549
4722,Sachsen-Anhalt,0-29,0.016,2024,50,Chronische Herzkreislauf,334,1.78061,2024-12-09,0.0709
4769,Sachsen-Anhalt,0-29,0.03163,2024,51,Chronische Herzkreislauf,661,1.81224,2024-12-16,0.10253
4817,Sachsen-Anhalt,0-29,0.00909,2024,52,Chronische Herzkreislauf,190,1.8213300000000001,2024-12-23,0.11162
4865,Sachsen-Anhalt,0-29,0.01636,2025,1,Chronische Herzkreislauf,342,1.83769,2024-12-30,0.12797999999999998
4913,Sachsen-Anhalt,0-29,0.04144,2025,2,Chronische Herzkreislauf,866,1.87913,2025-01-06,0.16942
4961,Sachsen-Anhalt,0-29,0.11997,2025,3,Chronische Herzkreislauf,2508,1.9990999999999999,2025-01-13,0.28939
5009,Sachsen-Anhalt,0-29,0.30028,2025,4,Chronische Herzkreislauf,6277,2.29938,2025-01-20,0.5896699999999999
5057,Sachsen-Anhalt,0-29,0.30610000000000004,2025,5,Chronische Herzkreislauf,6399,2.60548,2025-01-27,0.89577
5105,Sachsen-Anhalt,0-29,0.33264,2025,6,Chronische Herzkreislauf,6954,2.93812,2025-02-03,1.0
5153,Sachsen-Anhalt,0-29,0.40753,2025,7,Chronische Herzkreislauf,8519,3.34565,2025-02-10,1.0
5201,Sachsen-Anhalt,0-29,0.5529400000000001,2025,8,Chronische Herzkreislauf,11559,3.89859,2025-02-17,1.0
5249,Sachsen-Anhalt,0-29,0.45624,2025,9,Chronische Herzkreislauf,9538,4.35483,2025-02-24,1.0
39,Sachsen-Anhalt,0-29,0.03744,2024,1,Chronische Leberkrankheit,638,0.03744,2024-01-01,0.03744
87,Sachsen-Anhalt,0-29,0.0618,2024,2,Chronische Leberkrankheit,1054,0.09924,2024-01-08,0.09924
135,Sachsen-Anhalt,0-29,0.16032,2024,3,Chronische Leberkrankheit,2734,0.25956,2024-01-15,0.25956
183,Sachsen-Anhalt,0-29,0.30864,2024,4,Chronische Leberkrankheit,5263,0.5682,2024-01-22,0.5682
231,Sachsen-Anhalt,0-29,0.33191,2024,5,Chronische Leberkrankheit,5660,0.90011,2024-01-29,0.90011
279,Sachsen-Anhalt,0-29,0.22976,2024,6,Chronische Leberkrankheit,3918,1.12987,2024-02-05,1.0
327,Sachsen-Anhalt,0-29,0.15596,2024,7,Chronische Leberkrankheit,2659,1.28583,2024-02-12,1.0
375,Sachsen-Anhalt,0-29,0.12033,2024,8,Chronische Leberkrankheit,2052,1.40616,2024-02-19,1.0
423,Sachsen-Anhalt,0-29,0.07162,2024,9,Chronische Leberkrankheit,1221,1.47778,2024-02-26,1.0
471,Sachsen-Anhalt,0-29,0.03708,2024,10,Chronische Leberkrankheit,632,1.51486,2024-03-04,1.0
519,Sachsen-Anhalt,0-29,0.03635,2024,11,Chronische Leberkrankheit,620,1.55121,2024-03-11,1.0
567,Sachsen-Anhalt,0-29,0.06289,2024,12,Chronische Leberkrankheit,1072,1.6141,2024-03-18,1.0
615,Sachsen-Anhalt,0-29,0.02218,2024,13,Chronische Leberkrankheit,378,1.63628,2024-03-25,1.0
663,Sachsen-Anhalt,0-29,0.01672,2024,14,Chronische Leberkrankheit,285,1.653,2024-04-01,1.0
708,Sachsen-Anhalt,0-29,0.01854,2024,15,Chronische Leberkrankheit,316,1.67154,2024-04-08,1.0
756,Sachsen-Anhalt,0-29,0.01927,2024,16,Chronische Leberkrankheit,328,1.69081,2024-04-15,1.0
801,Sachsen-Anhalt,0-29,0.01163,2024,17,Chronische Leberkrankheit,198,1.70244,2024-04-22,1.0
848,Sachsen-Anhalt,0-29,0.00727,2024,18,Chronische Leberkrankheit,124,1.70971,2024-04-29,1.0
895,Sachsen-Anhalt,0-29,0.00727,2024,19,Chronische Leberkrankheit,124,1.71698,2024-05-06,0.00727
942,Sachsen-Anhalt,0-29,0.01018,2024,20,Chronische Leberkrankheit,173,1.72716,2024-05-13,0.01745
986,Sachsen-Anhalt,0-29,0.00109,2024,21,Chronische Leberkrankheit,18,1.72825,2024-05-20,0.01854
1024,Sachsen-Anhalt,0-29,0.00254,2024,22,Chronische Leberkrankheit,43,1.73079,2024-05-27,0.02108
1097,Sachsen-Anhalt,0-29,0.00109,2024,24,Chronische Leberkrankheit,18,1.73188,2024-06-10,0.022170000000000002
1209,Sachsen-Anhalt,0-29,0.00073,2024,27,Chronische Leberkrankheit,12,1.73261,2024-07-01,0.0229
1242,Sachsen-Anhalt,0-29,0.00073,2024,28,Chronische Leberkrankheit,12,1.73334,2024-07-08,0.02363
1276,Sachsen-Anhalt,0-29,0.00036,2024,29,Chronische Leberkrankheit,6,1.7337,2024-07-15,0.02399
1313,Sachsen-Anhalt,0-29,0.00036,2024,30,Chronische Leberkrankheit,6,1.73406,2024-07-22,0.02435
1342,Sachsen-Anhalt,0-29,0.00073,2024,31,Chronische Leberkrankheit,12,1.73479,2024-07-29,0.02508
1371,Sachsen-Anhalt,0-29,0.00073,2024,32,Chronische Leberkrankheit,12,1.73552,2024-08-05,0.02581
1410,Sachsen-Anhalt,0-29,0.00036,2024,33,Chronische Leberkrankheit,6,1.73588,2024-08-12,0.026170000000000002
1513,Sachsen-Anhalt,0-29,0.00073,2024,36,Chronische Leberkrankheit,12,1.73661,2024-09-02,0.0269
1546,Sachsen-Anhalt,0-29,0.00073,2024,37,Chronische Leberkrankheit,12,1.73734,2024-09-09,0.027630000000000002
1581,Sachsen-Anhalt,0-29,0.00073,2024,38,Chronische Leberkrankheit,12,1.73807,2024-09-16,0.02836
1619,Sachsen-Anhalt,0-29,0.00073,2024,39,Chronische Leberkrankheit,12,1.7388,2024-09-23,0.02909
1698,Sachsen-Anhalt,0-29,0.00109,2024,41,Chronische Leberkrankheit,18,1.73989,2024-10-07,0.030180000000000002
1738,Sachsen-Anhalt,0-29,0.00218,2024,42,Chronische Leberkrankheit,37,1.74207,2024-10-14,0.03236
1781,Sachsen-Anhalt,0-29,0.00109,2024,43,Chronische Leberkrankheit,18,1.74316,2024-10-21,0.03345
1822,Sachsen-Anhalt,0-29,0.00073,2024,44,Chronische Leberkrankheit,12,1.74389,2024-10-28,0.03418
1864,Sachsen-Anhalt,0-29,0.00291,2024,45,Chronische Leberkrankheit,49,1.7468,2024-11-04,0.03709
1906,Sachsen-Anhalt,0-29,0.00109,2024,46,Chronische Leberkrankheit,18,1.74789,2024-11-11,0.03818
1951,Sachsen-Anhalt,0-29,0.00582,2024,47,Chronische Leberkrankheit,99,1.75371,2024-11-18,0.044
1998,Sachsen-Anhalt,0-29,0.00545,2024,48,Chronische Leberkrankheit,93,1.75916,2024-11-25,0.04945
2046,Sachsen-Anhalt,0-29,0.00545,2024,49,Chronische Leberkrankheit,93,1.76461,2024-12-02,0.0549
2093,Sachsen-Anhalt,0-29,0.016,2024,50,Chronische Leberkrankheit,272,1.78061,2024-12-09,0.0709
2140,Sachsen-Anhalt,0-29,0.03163,2024,51,Chronische Leberkrankheit,539,1.81224,2024-12-16,0.10253
2188,Sachsen-Anhalt,0-29,0.00909,2024,52,Chronische Leberkrankheit,155,1.8213300000000001,2024-12-23,0.11162
2236,Sachsen-Anhalt,0-29,0.01636,2025,1,Chronische Leberkrankheit,279,1.83769,2024-12-30,0.12797999999999998
2284,Sachsen-Anhalt,0-29,0.04144,2025,2,Chronische Leberkrankheit,706,1.87913,2025-01-06,0.16942
2332,Sachsen-Anhalt,0-29,0.11997,2025,3,Chronische Leberkrankheit,2046,1.9990999999999999,2025-01-13,0.28939
2380,Sachsen-Anhalt,0-29,0.30028,2025,4,Chronische Leberkrankheit,5121,2.29938,2025-01-20,0.5896699999999999
2428,Sachsen-Anhalt,0-29,0.30610000000000004,2025,5,Chronische Leberkrankheit,5220,2.60548,2025-01-27,0.89577
2476,Sachsen-Anhalt,0-29,0.33264,2025,6,Chronische Leberkrankheit,5673,2.93812,2025-02-03,1.0
2524,Sachsen-Anhalt,0-29,0.40753,2025,7,Chronische Leberkrankheit,6950,3.34565,2025-02-10,1.0
2572,Sachsen-Anhalt,0-29,0.5529400000000001,2025,8,Chronische Leberkrankheit,9430,3.89859,2025-02-17,1.0
2620,Sachsen-Anhalt,0-29,0.45624,2025,9,Chronische Leberkrankheit,7781,4.35483,2025-02-24,1.0
5297,Sachsen-Anhalt,0-29,0.03744,2024,1,Diabetes T1,741,0.03744,2024-01-01,0.03744
5345,Sachsen-Anhalt,0-29,0.0618,2024,2,Diabetes T1,1224,0.09924,2024-01-08,0.09924
5393,Sachsen-Anhalt,0-29,0.16032,2024,3,Diabetes T1,3175,0.25956,2024-01-15,0.25956
5441,Sachsen-Anhalt,0-29,0.30864,2024,4,Diabetes T1,6112,0.5682,2024-01-22,0.5682
5489,Sachsen-Anhalt,0-29,0.33191,2024,5,Diabetes T1,6573,0.90011,2024-01-29,0.90011
5537,Sachsen-Anhalt,0-29,0.22976,2024,6,Diabetes T1,4550,1.12987,2024-02-05,1.0
5585,Sachsen-Anhalt,0-29,0.15596,2024,7,Diabetes T1,3088,1.28583,2024-02-12,1.0
5633,Sachsen-Anhalt,0-29,0.12033,2024,8,Diabetes T1,2383,1.40616,2024-02-19,1.0
5681,Sachsen-Anhalt,0-29,0.07162,2024,9,Diabetes T1,1418,1.47778,2024-02-26,1.0
5729,Sachsen-Anhalt,0-29,0.03708,2024,10,Diabetes T1,734,1.51486,2024-03-04,1.0
5777,Sachsen-Anhalt,0-29,0.03635,2024,11,Diabetes T1,720,1.55121,2024-03-11,1.0
5825,Sachsen-Anhalt,0-29,0.06289,2024,12,Diabetes T1,1245,1.6141,2024-03-18,1.0
5873,Sachsen-Anhalt,0-29,0.02218,2024,13,Diabetes T1,439,1.63628,2024-03-25,1.0
5921,Sachsen-Anhalt,0-29,0.01672,2024,14,Diabetes T1,331,1.653,2024-04-01,1.0
5966,Sachsen-Anhalt,0-29,0.01854,2024,15,Diabetes T1,367,1.67154,2024-04-08,1.0
6014,Sachsen-Anhalt,0-29,0.01927,2024,16,Diabetes T1,381,1.69081,2024-04-15,1.0
6059,Sachsen-Anhalt,0-29,0.01163,2024,17,Diabetes T1,230,1.70244,2024-04-22,1.0
6106,Sachsen-Anhalt,0-29,0.00727,2024,18,Diabetes T1,144,1.70971,2024-04-29,1.0
6153,Sachsen-Anhalt,0-29,0.00727,2024,19,Diabetes T1,144,1.71698,2024-05-06,0.00727
6200,Sachsen-Anhalt,0-29,0.01018,2024,20,Diabetes T1,201,1.72716,2024-05-13,0.01745
6244,Sachsen-Anhalt,0-29,0.00109,2024,21,Diabetes T1,21,1.72825,2024-05-20,0.01854
6282,Sachsen-Anhalt,0-29,0.00254,2024,22,Diabetes T1,50,1.73079,2024-05-27,0.02108
6355,Sachsen-Anhalt,0-29,0.00109,2024,24,Diabetes T1,21,1.73188,2024-06-10,0.022170000000000002
6467,Sachsen-Anhalt,0-29,0.00073,2024,27,Diabetes T1,14,1.73261,2024-07-01,0.0229
6500,Sachsen-Anhalt,0-29,0.00073,2024,28,Diabetes T1,14,1.73334,2024-07-08,0.02363
6534,Sachsen-Anhalt,0-29,0.00036,2024,29,Diabetes T1,7,1.7337,2024-07-15,0.02399
6571,Sachsen-Anhalt,0-29,0.00036,2024,30,Diabetes T1,7,1.73406,2024-07-22,0.02435
6600,Sachsen-Anhalt,0-29,0.00073,2024,31,Diabetes T1,14,1.73479,2024-07-29,0.02508
6629,Sachsen-Anhalt,0-29,0.00073,2024,32,Diabetes T1,14,1.73552,2024-08-05,0.02581
6668,Sachsen-Anhalt,0-29,0.00036,2024,33,Diabetes T1,7,1.73588,2024-08-12,0.026170000000000002
6771,Sachsen-Anhalt,0-29,0.00073,2024,36,Diabetes T1,14,1.73661,2024-09-02,0.0269
6804,Sachsen-Anhalt,0-29,0.00073,2024,37,Diabetes T1,14,1.73734,2024-09-09,0.027630000000000002
6839,Sachsen-Anhalt,0-29,0.00073,2024,38,Diabetes T1,14,1.73807,2024-09-16,0.02836
6877,Sachsen-Anhalt,0-29,0.00073,2024,39,Diabetes T1,14,1.7388,2024-09-23,0.02909
6956,Sachsen-Anhalt,0-29,0.00109,2024,41,Diabetes T1,21,1.73989,2024-10-07,0.030180000000000002
6996,Sachsen-Anhalt,0-29,0.00218,2024,42,Diabetes T1,43,1.74207,2024-10-14,0.03236
7039,Sachsen-Anhalt,0-29,0.00109,2024,43,Diabetes T1,21,1.74316,2024-10-21,0.03345
7080,Sachsen-Anhalt,0-29,0.00073,2024,44,Diabetes T1,14,1.74389,2024-10-28,0.03418
7122,Sachsen-Anhalt,0-29,0.00291,2024,45,Diabetes T1,57,1.7468,2024-11-04,0.03709
7164,Sachsen-Anhalt,0-29,0.00109,2024,46,Diabetes T1,21,1.74789,2024-11-11,0.03818
7209,Sachsen-Anhalt,0-29,0.00582,2024,47,Diabetes T1,115,1.75371,2024-11-18,0.044
7256,Sachsen-Anhalt,0-29,0.00545,2024,48,Diabetes T1,108,1.75916,2024-11-25,0.04945
7304,Sachsen-Anhalt,0-29,0.00545,2024,49,Diabetes T1,108,1.76461,2024-12-02,0.0549
7351,Sachsen-Anhalt,0-29,0.016,2024,50,Diabetes T1,316,1.78061,2024-12-09,0.0709
7398,Sachsen-Anhalt,0-29,0.03163,2024,51,Diabetes T1,626,1.81224,2024-12-16,0.10253
7446,Sachsen-Anhalt,0-29,0.00909,2024,52,Diabetes T1,180,1.8213300000000001,2024-12-23,0.11162
7494,Sachsen-Anhalt,0-29,0.01636,2025,1,Diabetes T1,324,1.83769,2024-12-30,0.12797999999999998
7542,Sachsen-Anhalt,0-29,0.04144,2025,2,Diabetes T1,820,1.87913,2025-01-06,0.16942
7590,Sachsen-Anhalt,0-29,0.11997,2025,3,Diabetes T1,2376,1.9990999999999999,2025-01-13,0.28939
7638,Sachsen-Anhalt,0-29,0.30028,2025,4,Diabetes T1,5947,2.29938,2025-01-20,0.5896699999999999
7686,Sachsen-Anhalt,0-29,0.30610000000000004,2025,5,Diabetes T1,6062,2.60548,2025-01-27,0.89577
7734,Sachsen-Anhalt,0-29,0.33264,2025,6,Diabetes T1,6588,2.93812,2025-02-03,1.0
7782,Sachsen-Anhalt,0-29,0.40753,2025,7,Diabetes T1,8071,3.34565,2025-02-10,1.0
7830,Sachsen-Anhalt,0-29,0.5529400000000001,2025,8,Diabetes T1,10951,3.89859,2025-02-17,1.0
7878,Sachsen-Anhalt,0-29,0.45624,2025,9,Diabetes T1,9036,4.35483,2025-02-24,1.0
7926,Sachsen-Anhalt,0-29,0.03744,2024,1,Diabetes T2,741,0.03744,2024-01-01,0.03744
7974,Sachsen-Anhalt,0-29,0.0618,2024,2,Diabetes T2,1224,0.09924,2024-01-08,0.09924
8022,Sachsen-Anhalt,0-29,0.16032,2024,3,Diabetes T2,3175,0.25956,2024-01-15,0.25956
8070,Sachsen-Anhalt,0-29,0.30864,2024,4,Diabetes T2,6112,0.5682,2024-01-22,0.5682
8118,Sachsen-Anhalt,0-29,0.33191,2024,5,Diabetes T2,6573,0.90011,2024-01-29,0.90011
8166,Sachsen-Anhalt,0-29,0.22976,2024,6,Diabetes T2,4550,1.12987,2024-02-05,1.0
8214,Sachsen-Anhalt,0-29,0.15596,2024,7,Diabetes T2,3088,1.28583,2024-02-12,1.0
8262,Sachsen-Anhalt,0-29,0.12033,2024,8,Diabetes T2,2383,1.40616,2024-02-19,1.0
8310,Sachsen-Anhalt,0-29,0.07162,2024,9,Diabetes T2,1418,1.47778,2024-02-26,1.0
8358,Sachsen-Anhalt,0-29,0.03708,2024,10,Diabetes T2,734,1.51486,2024-03-04,1.0
8406,Sachsen-Anhalt,0-29,0.03635,2024,11,Diabetes T2,720,1.55121,2024-03-11,1.0
8454,Sachsen-Anhalt,0-29,0.06289,2024,12,Diabetes T2,1245,1.6141,2024-03-18,1.0
8502,Sachsen-Anhalt,0-29,0.02218,2024,13,Diabetes T2,439,1.63628,2024-03-25,1.0
8550,Sachsen-Anhalt,0-29,0.01672,2024,14,Diabetes T2,331,1.653,2024-04-01,1.0
8595,Sachsen-Anhalt,0-29,0.01854,2024,15,Diabetes T2,367,1.67154,2024-04-08,1.0
8643,Sachsen-Anhalt,0-29,0.01927,2024,16,Diabetes T2,381,1.69081,2024-04-15,1.0
8688,Sachsen-Anhalt,0-29,0.01163,2024,17,Diabetes T2,230,1.70244,2024-04-22,1.0
8735,Sachsen-Anhalt,0-29,0.00727,2024,18,Diabetes T2,144,1.70971,2024-04-29,1.0
8782,Sachsen-Anhalt,0-29,0.00727,2024,19,Diabetes T2,144,1.71698,2024-05-06,0.00727
8829,Sachsen-Anhalt,0-29,0.01018,2024,20,Diabetes T2,201,1.72716,2024-05-13,0.01745
8873,Sachsen-Anhalt,0-29,0.00109,2024,21,Diabetes T2,21,1.72825,2024-05-20,0.01854
8911,Sachsen-Anhalt,0-29,0.00254,2024,22,Diabetes T2,50,1.73079,2024-05-27,0.02108
8984,Sachsen-Anhalt,0-29,0.00109,2024,24,Diabetes T2,21,1.73188,2024-06-10,0.022170000000000002
9096,Sachsen-Anhalt,0-29,0.00073,2024,27,Diabetes T2,14,1.73261,2024-07-01,0.0229
9129,Sachsen-Anhalt,0-29,0.00073,2024,28,Diabetes T2,14,1.73334,2024-07-08,0.02363
9163,Sachsen-Anhalt,0-29,0.00036,2024,29,Diabetes T2,7,1.7337,2024-07-15,0.02399
9200,Sachsen-Anhalt,0-29,0.00036,2024,30,Diabetes T2,7,1.73406,2024-07-22,0.02435
9229,Sachsen-Anhalt,0-29,0.00073,2024,31,Diabetes T2,14,1.73479,2024-07-29,0.02508
9258,Sachsen-Anhalt,0-29,0.00073,2024,32,Diabetes T2,14,1.73552,2024-08-05,0.02581
9297,Sachsen-Anhalt,0-29,0.00036,2024,33,Diabetes T2,7,1.73588,2024-08-12,0.026170000000000002
9400,Sachsen-Anhalt,0-29,0.00073,2024,36,Diabetes T2,14,1.73661,2024-09-02,0.0269
9433,Sachsen-Anhalt,0-29,0.00073,2024,37,Diabetes T2,14,1.73734,2024-09-09,0.027630000000000002
9468,Sachsen-Anhalt,0-29,0.00073,2024,38,Diabetes T2,14,1.73807,2024-09-16,0.02836
9506,Sachsen-Anhalt,0-29,0.00073,2024,39,Diabetes T2,14,1.7388,2024-09-23,0.02909
9585,Sachsen-Anhalt,0-29,0.00109,2024,41,Diabetes T2,21,1.73989,2024-10-07,0.030180000000000002
9625,Sachsen-Anhalt,0-29,0.00218,2024,42,Diabetes T2,43,1.74207,2024-10-14,0.03236
9668,Sachsen-Anhalt,0-29,0.00109,2024,43,Diabetes T2,21,1.74316,2024-10-21,0.03345
9709,Sachsen-Anhalt,0-29,0.00073,2024,44,Diabetes T2,14,1.74389,2024-10-28,0.03418
9751,Sachsen-Anhalt,0-29,0.00291,2024,45,Diabetes T2,57,1.7468,2024-11-04,0.03709
9793,Sachsen-Anhalt,0-29,0.00109,2024,46,Diabetes T2,21,1.74789,2024-11-11,0.03818
9838,Sachsen-Anhalt,0-29,0.00582,2024,47,Diabetes T2,115,1.75371,2024-11-18,0.044
9885,Sachsen-Anhalt,0-29,0.00545,2024,48,Diabetes T2,108,1.75916,2024-11-25,0.04945
9933,Sachsen-Anhalt,0-29,0.00545,2024,49,Diabetes T2,108,1.76461,2024-12-02,0.0549
9980,Sachsen-Anhalt,0-29,0.016,2024,50,Diabetes T2,316,1.78061,2024-12-09,0.0709
10027,Sachsen-Anhalt,0-29,0.03163,2024,51,Diabetes T2,626,1.81224,2024-12-16,0.10253
10075,Sachsen-Anhalt,0-29,0.00909,2024,52,Diabetes T2,180,1.8213300000000001,2024-12-23,0.11162
10123,Sachsen-Anhalt,0-29,0.01636,2025,1,Diabetes T2,324,1.83769,2024-12-30,0.12797999999999998
10171,Sachsen-Anhalt,0-29,0.04144,2025,2,Diabetes T2,820,1.87913,2025-01-06,0.16942
10219,Sachsen-Anhalt,0-29,0.11997,2025,3,Diabetes T2,2376,1.9990999999999999,2025-01-13,0.28939
10267,Sachsen-Anhalt,0-29,0.30028,2025,4,Diabetes T2,5947,2.29938,2025-01-20,0.5896699999999999
10315,Sachsen-Anhalt,0-29,0.30610000000000004,2025,5,Diabetes T2,6062,2.60548,2025-01-27,0.89577
10363,Sachsen-Anhalt,0-29,0.33264,2025,6,Diabetes T2,6588,2.93812,2025-02-03,1.0
10411,Sachsen-Anhalt,0-29,0.40753,2025,7,Diabetes T2,8071,3.34565,2025-02-10,1.0
10459,Sachsen-Anhalt,0-29,0.5529400000000001,2025,8,Diabetes T2,10951,3.89859,2025-02-17,1.0
10507,Sachsen-Anhalt,0-29,0.45624,2025,9,Diabetes T2,9036,4.35483,2025-02-24,1.0
15813,Sachsen-Anhalt,0-29,0.03744,2024,1,Hypertonie,3275,0.03744,2024-01-01,0.03744
15861,Sachsen-Anhalt,0-29,0.0618,2024,2,Hypertonie,5406,0.09924,2024-01-08,0.09924
15909,Sachsen-Anhalt,0-29,0.16032,2024,3,Hypertonie,14023,0.25956,2024-01-15,0.25956
15957,Sachsen-Anhalt,0-29,0.30864,2024,4,Hypertonie,26998,0.5682,2024-01-22,0.5682
16005,Sachsen-Anhalt,0-29,0.33191,2024,5,Hypertonie,29033,0.90011,2024-01-29,0.90011
16053,Sachsen-Anhalt,0-29,0.22976,2024,6,Hypertonie,20097,1.12987,2024-02-05,1.0
16101,Sachsen-Anhalt,0-29,0.15596,2024,7,Hypertonie,13642,1.28583,2024-02-12,1.0
16149,Sachsen-Anhalt,0-29,0.12033,2024,8,Hypertonie,10525,1.40616,2024-02-19,1.0
16197,Sachsen-Anhalt,0-29,0.07162,2024,9,Hypertonie,6264,1.47778,2024-02-26,1.0
16245,Sachsen-Anhalt,0-29,0.03708,2024,10,Hypertonie,3243,1.51486,2024-03-04,1.0
16293,Sachsen-Anhalt,0-29,0.03635,2024,11,Hypertonie,3180,1.55121,2024-03-11,1.0
