,week,kvregion,region,specialization,gender,age_group,insurancecode,insurancetype,risk_groups,absolute,extrapolated
1094,2024-38,Brandenburg,Region Ost,3,m,30-59,89112,GKV,,1,99
1095,2024-38,Brandenburg,Region Ost,3,m,30-59,89112,GKV,Hypertonie,1,99
1097,2024-38,Brandenburg,Region Ost,3,m,30-59,89112,GKV,Asthma,1,99
1098,2024-38,Brandenburg,Region Ost,3,m,30-59,89112,GKV,Chronische Herzkreislauf,1,99
1099,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,,5,496
1100,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,99
1101,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,1,99
1102,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,,20,1983
1103,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,COPD,1,99
1104,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,3,297
1105,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,2,198
1106,2024-38,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,7,694
1107,2024-38,Brandenburg,Region Ost,3,m,60-199,89112,GKV,,1,99
1108,2024-38,Brandenburg,Region Ost,3,u,60-199,375,PKV,,1,99
1109,2024-38,Bremen,Region Nord,1,f,30-59,375,PKV,,1,35
1110,2024-38,Bremen,Region Nord,1,f,30-59,89112,GKV,,1,35
1111,2024-38,Bremen,Region Nord,1,f,30-59,89112Y,GKV,,1,35
1112,2024-38,Bremen,Region Nord,1,f,60-199,89111,GKV,,5,174
1113,2024-38,Bremen,Region Nord,1,f,60-199,89111,GKV,Chronische Herzkreislauf,1,35
1114,2024-38,Bremen,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,1,35
1115,2024-38,Bremen,Region Nord,1,m,30-59,89112,GKV,,3,104
1116,2024-38,Bremen,Region Nord,1,m,60-199,375,PKV,,1,35
1117,2024-38,Bremen,Region Nord,1,m,60-199,89111,GKV,,4,139
1118,2024-38,Bremen,Region Nord,1,m,60-199,89112,GKV,,1,35
1119,2024-38,Bremen,Region Nord,2,f,60-199,375,PKV,,1,2
1120,2024-38,Bremen,Region Nord,2,f,60-199,89111,GKV,,1,2
1121,2024-38,Bremen,Region Nord,2,f,60-199,89111,GKV,,8,12
1122,2024-38,Bremen,Region Nord,2,m,0-29,89112,GKV,,1,2
1123,2024-38,Bremen,Region Nord,2,m,30-59,89112,GKV,,1,2
1124,2024-38,Bremen,Region Nord,2,m,30-59,89112,GKV,,2,3
1125,2024-38,Bremen,Region Nord,2,m,60-199,375,PKV,,1,2
1126,2024-38,Bremen,Region Nord,2,m,60-199,89111,GKV,,4,6
1127,2024-38,Bremen,Region Nord,3,f,0-29,89112,GKV,,1,30
1128,2024-38,Bremen,Region Nord,3,f,30-59,89111,GKV,Diabetes T2,1,30
1129,2024-38,Bremen,Region Nord,3,f,30-59,89112,GKV,,3,88
1130,2024-38,Bremen,Region Nord,3,f,60-199,377,PKV,,2,59
1131,2024-38,Bremen,Region Nord,3,f,60-199,89111,GKV,,6,177
1132,2024-38,Bremen,Region Nord,3,f,60-199,89111,GKV,Hypertonie,1,30
1133,2024-38,Bremen,Region Nord,3,f,60-199,89111,GKV,,9,266
1134,2024-38,Bremen,Region Nord,3,m,30-59,89112,GKV,,1,30
1136,2024-38,Bremen,Region Nord,3,m,60-199,377,PKV,,1,30
1137,2024-38,Bremen,Region Nord,3,m,60-199,89111,GKV,,4,118
1138,2024-38,Bremen,Region Nord,3,m,60-199,89111,GKV,,7,206
1139,2024-38,Hamburg,Region Nord,1,f,0-29,89112,GKV,,1,28
1140,2024-38,Hamburg,Region Nord,1,f,0-29,89112,GKV,,4,110
1141,2024-38,Hamburg,Region Nord,1,f,30-59,377,PKV,,1,28
1142,2024-38,Hamburg,Region Nord,1,f,30-59,89112,GKV,,3,83
1143,2024-38,Hamburg,Region Nord,1,f,30-59,89112,GKV,Diabetes T2,1,28
1144,2024-38,Hamburg,Region Nord,1,f,30-59,89112,GKV,,8,221
1145,2024-38,Hamburg,Region Nord,1,f,60-199,375,PKV,,1,28
1146,2024-38,Hamburg,Region Nord,1,f,60-199,89111,GKV,,5,138
1147,2024-38,Hamburg,Region Nord,1,f,60-199,89111,GKV,Asthma,1,28
1148,2024-38,Hamburg,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,1,28
1149,2024-38,Hamburg,Region Nord,1,f,60-199,89111,GKV,,10,276
1150,2024-38,Hamburg,Region Nord,1,f,60-199,89112,GKV,,5,138
1151,2024-38,Hamburg,Region Nord,1,f,60-199,89112,GKV,Hypertonie,2,55
1152,2024-38,Hamburg,Region Nord,1,f,60-199,89112,GKV,,2,55
1153,2024-38,Hamburg,Region Nord,1,m,0-29,89112,GKV,,1,28
1154,2024-38,Hamburg,Region Nord,1,m,0-29,89112,GKV,,5,138
1155,2024-38,Hamburg,Region Nord,1,m,30-59,89111,GKV,,1,28
1156,2024-38,Hamburg,Region Nord,1,m,30-59,89112,GKV,,3,83
1157,2024-38,Hamburg,Region Nord,1,m,30-59,89112,GKV,Chronische Herzkreislauf,1,28
1158,2024-38,Hamburg,Region Nord,1,m,30-59,89112,GKV,Hypertonie,2,55
1159,2024-38,Hamburg,Region Nord,1,m,30-59,89112,GKV,,5,138
1160,2024-38,Hamburg,Region Nord,1,m,30-59,89112,GKV,COPD,1,28
1161,2024-38,Hamburg,Region Nord,1,m,60-199,375,PKV,,1,28
1162,2024-38,Hamburg,Region Nord,1,m,60-199,89111,GKV,,6,166
1163,2024-38,Hamburg,Region Nord,1,m,60-199,89111,GKV,,8,221
1164,2024-38,Hamburg,Region Nord,1,m,60-199,89111,GKV,Asthma,1,28
1165,2024-38,Hamburg,Region Nord,1,m,60-199,89111,GKV,Hypertonie,1,28
1166,2024-38,Hamburg,Region Nord,1,m,60-199,89112,GKV,,1,28
1167,2024-38,Hamburg,Region Nord,1,m,60-199,89112,GKV,Chronische Herzkreislauf,1,28
1168,2024-38,Hamburg,Region Nord,1,m,60-199,89112,GKV,Diabetes T2,1,28
1169,2024-38,Hamburg,Region Nord,1,m,60-199,89112,GKV,Hypertonie,1,28
1170,2024-38,Hamburg,Region Nord,1,m,60-199,89112,GKV,,2,55
1171,2024-38,Hamburg,Region Nord,2,m,30-59,89112,GKV,,1,57
1172,2024-38,Hamburg,Region Nord,3,f,0-29,89112,GKV,,2,88
1173,2024-38,Hamburg,Region Nord,3,f,30-59,89111,GKV,,1,44
1174,2024-38,Hamburg,Region Nord,3,f,30-59,89112,GKV,,7,306
1175,2024-38,Hamburg,Region Nord,3,f,30-59,89112,GKV,COPD,1,44
1176,2024-38,Hamburg,Region Nord,3,f,60-199,375,PKV,,1,44
1177,2024-38,Hamburg,Region Nord,3,f,60-199,89111,GKV,,1,44
1178,2024-38,Hamburg,Region Nord,3,f,60-199,89111,GKV,,15,656
1179,2024-38,Hamburg,Region Nord,3,f,60-199,89111,GKV,Hypertonie,1,44
1180,2024-38,Hamburg,Region Nord,3,f,60-199,89112,GKV,Diabetes T2,1,44
1181,2024-38,Hamburg,Region Nord,3,m,0-29,89112,GKV,,2,88
1182,2024-38,Hamburg,Region Nord,3,m,30-59,375,PKV,,1,44
1183,2024-38,Hamburg,Region Nord,3,m,30-59,89112,GKV,,11,481
1184,2024-38,Hamburg,Region Nord,3,m,60-199,375,PKV,,4,175
1185,2024-38,Hamburg,Region Nord,3,m,60-199,375,PKV,,1,44
1186,2024-38,Hamburg,Region Nord,3,m,60-199,89111,GKV,,1,44
1187,2024-38,Hamburg,Region Nord,3,m,60-199,89111,GKV,,17,744
1188,2024-38,Hamburg,Region Nord,3,m,60-199,89111,GKV,Chronische Herzkreislauf,1,44
1189,2024-38,Hessen,Region West,1,f,0-29,89112,GKV,,1,38
1190,2024-38,Hessen,Region West,1,f,30-59,89112,GKV,,6,225
1191,2024-38,Hessen,Region West,1,f,30-59,89112,GKV,Diabetes T2,3,113
1192,2024-38,Hessen,Region West,1,f,30-59,89112,GKV,Hypertonie,2,75
1193,2024-38,Hessen,Region West,1,f,30-59,89112,GKV,,24,901
1194,2024-38,Hessen,Region West,1,f,30-59,89112,GKV,COPD,1,38
1195,2024-38,Hessen,Region West,1,f,30-59,89112Y,GKV,,1,38
1196,2024-38,Hessen,Region West,1,f,60-199,3571,PKV,,1,38
1197,2024-38,Hessen,Region West,1,f,60-199,375,PKV,,7,263
1198,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,,32,1202
1199,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Chronische Herzkreislauf,1,38
1200,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Diabetes T2,1,38
1201,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Hypertonie,6,225
1202,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,,131,4919
1203,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Chronische Herzkreislauf,2,75
1204,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,38
1206,2024-38,Hessen,Region West,1,f,60-199,89111,GKV,Hypertonie,2,75
1207,2024-38,Hessen,Region West,1,f,60-199,89112,GKV,,2,75
1208,2024-38,Hessen,Region West,1,m,0-29,89112,GKV,,1,38
1209,2024-38,Hessen,Region West,1,m,30-59,375,PKV,,1,38
1210,2024-38,Hessen,Region West,1,m,30-59,89112,GKV,,6,225
1211,2024-38,Hessen,Region West,1,m,30-59,89112,GKV,Diabetes T2,1,38
1212,2024-38,Hessen,Region West,1,m,30-59,89112,GKV,Hypertonie,1,38
1213,2024-38,Hessen,Region West,1,m,30-59,89112,GKV,,17,638
1215,2024-38,Hessen,Region West,1,m,60-199,1,GKV,,1,38
1216,2024-38,Hessen,Region West,1,m,60-199,1,PKV,,1,38
1217,2024-38,Hessen,Region West,1,m,60-199,375,PKV,,6,225
1218,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,,25,939
1219,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Asthma,1,38
1220,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,COPD,1,38
1221,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Diabetes T2,2,75
1222,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Hypertonie,5,188
1223,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,,75,2816
1224,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,COPD,3,113
1225,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,1,38
1226,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Diabetes T2,3,113
1227,2024-38,Hessen,Region West,1,m,60-199,89111,GKV,Hypertonie,2,75
1228,2024-38,Hessen,Region West,1,m,60-199,89112,GKV,,2,75
1229,2024-38,Hessen,Region West,1,m,60-199,89112,GKV,,1,38
1230,2024-38,Hessen,Region West,2,f,30-59,89112,GKV,,1,0
1231,2024-38,Hessen,Region West,2,f,60-199,89111,GKV,,1,0
1232,2024-38,Hessen,Region West,2,f,60-199,89111,GKV,,8,0
1233,2024-38,Hessen,Region West,2,m,30-59,89112,GKV,,5,0
1234,2024-38,Hessen,Region West,2,m,60-199,89111,GKV,,1,0
1235,2024-38,Hessen,Region West,2,m,60-199,89111,GKV,,3,0
1236,2024-38,Hessen,Region West,3,f,30-59,89112,GKV,,10,479
1237,2024-38,Hessen,Region West,3,f,60-199,1,PKV,,1,48
1238,2024-38,Hessen,Region West,3,f,60-199,2,PKV,,1,48
1239,2024-38,Hessen,Region West,3,f,60-199,375,GKV,,1,48
1240,2024-38,Hessen,Region West,3,f,60-199,375,PKV,,4,192
1241,2024-38,Hessen,Region West,3,f,60-199,377,PKV,,1,48
1242,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,,9,431
1243,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,,44,2108
1244,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,Asthma,1,48
1245,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,COPD,1,48
1246,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,Chronische Herzkreislauf,1,48
1247,2024-38,Hessen,Region West,3,f,60-199,89111,GKV,Diabetes T2,1,48
1248,2024-38,Hessen,Region West,3,m,30-59,375,PKV,,2,96
1249,2024-38,Hessen,Region West,3,m,30-59,89112,GKV,,5,240
1250,2024-38,Hessen,Region West,3,m,30-59,89112Y,GKV,Chronische Herzkreislauf,1,48
1251,2024-38,Hessen,Region West,3,m,60-199,1,PKV,,1,48
1252,2024-38,Hessen,Region West,3,m,60-199,2,PKV,,1,48
1254,2024-38,Hessen,Region West,3,m,60-199,375,GKV,,1,48
1255,2024-38,Hessen,Region West,3,m,60-199,375,PKV,,4,192
1256,2024-38,Hessen,Region West,3,m,60-199,89111,GKV,,12,575
1257,2024-38,Hessen,Region West,3,m,60-199,89111,GKV,,33,1581
1258,2024-38,Hessen,Region West,3,m,60-199,89111,GKV,COPD,1,48
1259,2024-38,Hessen,Region West,3,m,60-199,89111,GKV,Diabetes T2,2,96
1260,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,0-29,89112,GKV,,2,82
1262,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,30-59,375,GKV,,1,41
1263,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,30-59,89112,GKV,,10,409
1264,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,30-59,89112,GKV,Hypertonie,1,41
1265,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,30-59,89112,GKV,,7,286
1266,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,3,PKV,,1,41
1267,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,,51,2086
1268,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,41
1269,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,2,82
1270,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Hypertonie,4,164
1271,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,,41,1677
1272,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,COPD,2,82
1273,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Chronische Herzkreislauf,3,123
1274,2024-38,Mecklenburg-Vorpommern,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,1,41
1276,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,0-29,89112,GKV,,1,41
1277,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,0-29,89112,GKV,,2,82
1278,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,,12,491
1279,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,Chronische Leberkrankheit,1,41
1280,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,Hypertonie,1,41
1281,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,,4,164
1282,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,Chronische Herzkreislauf,2,82
1283,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,30-59,89112,GKV,Diabetes T2,2,82
1285,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,375,PKV,COPD,1,41
1286,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,,44,1799
1287,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,COPD,3,123
1288,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,2,82
1289,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Chronische Leberkrankheit,2,82
1290,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,2,82
1291,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Hypertonie,5,204
1292,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,,24,981
1293,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,COPD,1,41
1294,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,1,41
1295,2024-38,Mecklenburg-Vorpommern,Region Ost,1,m,60-199,89111,GKV,Hypertonie,4,164
1296,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,30-59,89112,GKV,,1,57
1297,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,30-59,89112,GKV,,2,114
1298,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,375,PKV,,1,57
1299,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,,4,229
1300,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,1,57
1301,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,,23,1317
1302,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,Asthma,1,57
1304,2024-38,Mecklenburg-Vorpommern,Region Ost,3,f,60-199,89111,GKV,Hypertonie,1,57
1305,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,30-59,89112,GKV,Hypertonie,1,57
1306,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,30-59,89112,GKV,,1,57
1307,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,,2,114
1308,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,57
1309,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,Hypertonie,1,57
1310,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,,13,744
1311,2024-38,Mecklenburg-Vorpommern,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,57
1314,2024-38,Niedersachsen,Region Nord,1,f,0-29,00000,GKV,,1,39
1315,2024-38,Niedersachsen,Region Nord,1,f,0-29,89112,GKV,,4,154
1316,2024-38,Niedersachsen,Region Nord,1,f,30-59,2,PKV,,1,39
1317,2024-38,Niedersachsen,Region Nord,1,f,30-59,89112,GKV,,3,116
1318,2024-38,Niedersachsen,Region Nord,1,f,30-59,89112,GKV,Diabetes T2,1,39
1319,2024-38,Niedersachsen,Region Nord,1,f,30-59,89112,GKV,,19,733
1320,2024-38,Niedersachsen,Region Nord,1,f,60-199,2,PKV,,1,39
1321,2024-38,Niedersachsen,Region Nord,1,f,60-199,375,PKV,,6,231
1322,2024-38,Niedersachsen,Region Nord,1,f,60-199,375,PKV,COPD,1,39
1323,2024-38,Niedersachsen,Region Nord,1,f,60-199,375,PKV,,1,39
1325,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,,43,1659
1326,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,COPD,1,39
1327,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Hypertonie,2,77
1328,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,,139,5362
1330,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Chronische Herzkreislauf,1,39
1331,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Chronische Leberkrankheit,2,77
1332,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,3,116
1333,2024-38,Niedersachsen,Region Nord,1,f,60-199,89111,GKV,Hypertonie,6,231
1334,2024-38,Niedersachsen,Region Nord,1,m,0-29,00000,GKV,,1,39
1335,2024-38,Niedersachsen,Region Nord,1,m,0-29,89112,GKV,,1,39
1336,2024-38,Niedersachsen,Region Nord,1,m,0-29,89112,GKV,,8,309
1337,2024-38,Niedersachsen,Region Nord,1,m,30-59,375,GKV,,1,39
1338,2024-38,Niedersachsen,Region Nord,1,m,30-59,375,PKV,,2,77
1339,2024-38,Niedersachsen,Region Nord,1,m,30-59,89112,GKV,,6,231
1340,2024-38,Niedersachsen,Region Nord,1,m,30-59,89112,GKV,,32,1234
1341,2024-38,Niedersachsen,Region Nord,1,m,30-59,89112,GKV,Diabetes T2,1,39
1342,2024-38,Niedersachsen,Region Nord,1,m,60-199,1,PKV,,2,77
1343,2024-38,Niedersachsen,Region Nord,1,m,60-199,2,PKV,,1,39
1344,2024-38,Niedersachsen,Region Nord,1,m,60-199,29016,PKV,,1,39
1345,2024-38,Niedersachsen,Region Nord,1,m,60-199,375,PKV,,2,77
1346,2024-38,Niedersachsen,Region Nord,1,m,60-199,375,PKV,COPD,1,39
1347,2024-38,Niedersachsen,Region Nord,1,m,60-199,375,PKV,Diabetes T2,1,39
1348,2024-38,Niedersachsen,Region Nord,1,m,60-199,377,PKV,,1,39
1349,2024-38,Niedersachsen,Region Nord,1,m,60-199,605a,PKV,COPD,1,39
1350,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,,41,1582
1351,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,,109,4205
1352,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,COPD,1,39
1353,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Chronische Herzkreislauf,1,39
1354,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Chronische Leberkrankheit,4,154
1355,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Diabetes T2,8,309
1356,2024-38,Niedersachsen,Region Nord,1,m,60-199,89111,GKV,Hypertonie,9,347
1357,2024-38,Niedersachsen,Region Nord,1,m,60-199,89112,GKV,,1,39
1358,2024-38,Niedersachsen,Region Nord,2,f,60-199,89111,GKV,,2,46
1359,2024-38,Niedersachsen,Region Nord,2,f,60-199,89111,GKV,,5,115
1360,2024-38,Niedersachsen,Region Nord,2,m,30-59,89112,GKV,,1,23
1362,2024-38,Niedersachsen,Region Nord,2,m,60-199,89111,GKV,,2,46
1363,2024-38,Niedersachsen,Region Nord,2,m,60-199,89111,GKV,,1,23
1364,2024-38,Niedersachsen,Region Nord,3,f,0-29,89112,GKV,,4,165
1365,2024-38,Niedersachsen,Region Nord,3,f,0-29,89112,GKV,Asthma,1,41
1366,2024-38,Niedersachsen,Region Nord,3,f,30-59,375,PKV,,1,41
1367,2024-38,Niedersachsen,Region Nord,3,f,30-59,5,PKV,,1,41
1368,2024-38,Niedersachsen,Region Nord,3,f,30-59,6,PKV,,1,41
1369,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,,2,83
1370,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,,36,1486
1371,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,Asthma,1,41
1372,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,COPD,1,41
1373,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,Diabetes T2,1,41
1374,2024-38,Niedersachsen,Region Nord,3,f,30-59,89112,GKV,Hypertonie,1,41
1375,2024-38,Niedersachsen,Region Nord,3,f,60-199,1,PKV,,1,41
1377,2024-38,Niedersachsen,Region Nord,3,f,60-199,3,PKV,Hypertonie,1,41
1378,2024-38,Niedersachsen,Region Nord,3,f,60-199,3583H1,PKV,,1,41
1379,2024-38,Niedersachsen,Region Nord,3,f,60-199,375,PKV,,2,83
1380,2024-38,Niedersachsen,Region Nord,3,f,60-199,377,PKV,,1,41
1381,2024-38,Niedersachsen,Region Nord,3,f,60-199,654,PKV,,1,41
1382,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,,2,83
1383,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,,115,4745
1384,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,Asthma,6,248
1385,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,COPD,3,124
1386,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,Chronische Herzkreislauf,5,206
1387,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,Diabetes T2,14,578
1388,2024-38,Niedersachsen,Region Nord,3,f,60-199,89111,GKV,Hypertonie,8,330
1389,2024-38,Niedersachsen,Region Nord,3,f,60-199,89112,GKV,,1,41
1390,2024-38,Niedersachsen,Region Nord,3,f,60-199,89112,GKV,,2,83
1391,2024-38,Niedersachsen,Region Nord,3,m,0-29,89111,GKV,,1,41
1392,2024-38,Niedersachsen,Region Nord,3,m,0-29,89112,GKV,,1,41
1393,2024-38,Niedersachsen,Region Nord,3,m,0-29,89112,GKV,,3,124
1394,2024-38,Niedersachsen,Region Nord,3,m,30-59,3,PKV,,1,41
1395,2024-38,Niedersachsen,Region Nord,3,m,30-59,3592H1,PKV,Asthma,1,41
1396,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,,1,41
1397,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Hypertonie,2,83
1398,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,,22,908
1399,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Asthma,1,41
1400,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,COPD,1,41
1401,2024-38,Niedersachsen,Region Nord,3,m,30-59,89112,GKV,Diabetes T2,2,83
1402,2024-38,Niedersachsen,Region Nord,3,m,60-199,3,PKV,,1,41
1403,2024-38,Niedersachsen,Region Nord,3,m,60-199,3561,PKV,,1,41
1404,2024-38,Niedersachsen,Region Nord,3,m,60-199,3583H1,PKV,Hypertonie,1,41
1405,2024-38,Niedersachsen,Region Nord,3,m,60-199,375,PKV,,2,83
1406,2024-38,Niedersachsen,Region Nord,3,m,60-199,375,PKV,,1,41
1407,2024-38,Niedersachsen,Region Nord,3,m,60-199,377,PKV,,1,41
1408,2024-38,Niedersachsen,Region Nord,3,m,60-199,5,PKV,,1,41
1409,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,,4,165
1410,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Diabetes T2,1,41
1411,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Hypertonie,1,41
1412,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,,80,3301
1413,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Asthma,3,124
1414,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,COPD,6,248
1415,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Chronische Herzkreislauf,8,330
1416,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Diabetes T2,10,413
1417,2024-38,Niedersachsen,Region Nord,3,m,60-199,89111,GKV,Hypertonie,3,124
1418,2024-38,Niedersachsen,Region Nord,3,m,60-199,89112,GKV,,1,41
1420,2024-38,Nordrhein-Westfalen,Region West,1,f,0-29,1,PKV,,1,32
1421,2024-38,Nordrhein-Westfalen,Region West,1,f,0-29,375,PKV,,1,32
1422,2024-38,Nordrhein-Westfalen,Region West,1,f,0-29,89112,GKV,,1,32
1423,2024-38,Nordrhein-Westfalen,Region West,1,f,0-29,89112,GKV,,10,321
1424,2024-38,Nordrhein-Westfalen,Region West,1,f,0-29,89112,GKV,Hypertonie,1,32
1425,2024-38,Nordrhein-Westfalen,Region West,1,f,30-59,375,PKV,,3,96
1426,2024-38,Nordrhein-Westfalen,Region West,1,f,30-59,89111,GKV,,1,32
